Time	 FAIRTEN1	 FAIRTEN2	 ANCHTEN1	 CON2PX	 CON2PY	 CON2FZ	 
(s)	 (N)     	 (N)     	 (N)     	 (m)     	 (m)     	 (N)     	 
43.425	 570202	 1.21537e+06	 397683	 -426.94	 739.47	 -10062.2	 
43.45	 570084	 1.21562e+06	 397563	 -426.94	 739.47	 -9986.67	 
43.475	 570013	 1.21584e+06	 397437	 -426.94	 739.47	 -9910.9	 
43.5	 569909	 1.21609e+06	 397308	 -426.94	 739.47	 -9834.93	 
43.525	 569845	 1.21631e+06	 397175	 -426.94	 739.47	 -9758.82	 
43.55	 569733	 1.21655e+06	 397039	 -426.94	 739.47	 -9682.61	 
43.575	 569675	 1.21677e+06	 396903	 -426.94	 739.47	 -9606.35	 
43.6	 569579	 1.21702e+06	 396766	 -426.94	 739.47	 -9530.07	 
43.625	 569512	 1.21724e+06	 396629	 -426.94	 739.47	 -9453.84	 
43.65	 569393	 1.21747e+06	 396494	 -426.94	 739.47	 -9377.69	 
43.675	 569340	 1.2177e+06	 396360	 -426.94	 739.47	 -9301.66	 
43.7	 569221	 1.21794e+06	 396230	 -426.94	 739.47	 -9225.8	 
43.725	 569154	 1.21817e+06	 396103	 -426.94	 739.47	 -9150.13	 
43.75	 569024	 1.21841e+06	 395981	 -426.94	 739.47	 -9074.7	 
43.775	 568951	 1.21864e+06	 395862	 -426.94	 739.47	 -8999.54	 
43.8	 568803	 1.21888e+06	 395749	 -426.94	 739.47	 -8924.65	 
43.825	 568728	 1.21911e+06	 395641	 -426.94	 739.47	 -8850.07	 
43.85	 568582	 1.21936e+06	 395538	 -426.94	 739.47	 -8775.81	 
43.875	 568496	 1.2196e+06	 395439	 -426.94	 739.47	 -8701.88	 
43.9	 568345	 1.21984e+06	 395345	 -426.94	 739.47	 -8628.29	 
43.925	 568253	 1.22008e+06	 395254	 -426.94	 739.47	 -8555.05	 
43.95	 568099	 1.22033e+06	 395165	 -426.94	 739.47	 -8482.14	 
43.975	 567998	 1.22057e+06	 395078	 -426.94	 739.47	 -8409.57	 
44	 567852	 1.22083e+06	 394993	 -426.94	 739.47	 -8337.32	 
44.025	 567765	 1.22108e+06	 394907	 -426.94	 739.47	 -8265.38	 
44.05	 567616	 1.22133e+06	 394822	 -426.94	 739.47	 -8193.73	 
44.075	 567524	 1.22157e+06	 394735	 -426.94	 739.47	 -8122.35	 
44.1	 567388	 1.22183e+06	 394647	 -426.94	 739.47	 -8051.22	 
44.125	 567314	 1.22208e+06	 394557	 -426.94	 739.47	 -7980.3	 
44.15	 567171	 1.22233e+06	 394465	 -426.94	 739.47	 -7909.56	 
44.175	 567102	 1.22259e+06	 394371	 -426.94	 739.47	 -7838.99	 
44.2	 566985	 1.22285e+06	 394276	 -426.94	 739.47	 -7768.53	 
44.225	 566922	 1.2231e+06	 394178	 -426.94	 739.47	 -7698.17	 
44.25	 566813	 1.22336e+06	 394079	 -426.94	 739.47	 -7627.86	 
44.275	 566764	 1.22362e+06	 393979	 -426.94	 739.47	 -7557.59	 
44.3	 566649	 1.22387e+06	 393877	 -426.94	 739.47	 -7487.3	 
44.325	 566606	 1.22414e+06	 393775	 -426.94	 739.47	 -7416.98	 
44.35	 566503	 1.22439e+06	 393674	 -426.94	 739.47	 -7346.6	 
44.375	 566463	 1.22466e+06	 393573	 -426.94	 739.47	 -7276.11	 
44.4	 566356	 1.22491e+06	 393474	 -426.94	 739.47	 -7205.51	 
44.425	 566324	 1.22519e+06	 393376	 -426.94	 739.47	 -7134.77	 
44.45	 566228	 1.22545e+06	 393280	 -426.94	 739.47	 -7063.85	 
44.475	 566180	 1.22571e+06	 393188	 -426.94	 739.47	 -6992.76	 
44.5	 566093	 1.22599e+06	 393098	 -426.94	 739.47	 -6921.46	 
44.525	 566036	 1.22626e+06	 393013	 -426.94	 739.47	 -6849.94	 
44.55	 565931	 1.22652e+06	 392931	 -426.94	 739.47	 -6778.2	 
44.575	 565882	 1.2268e+06	 392853	 -426.94	 739.47	 -6706.23	 
44.6	 565790	 1.22708e+06	 392778	 -426.94	 739.47	 -6634.01	 
44.625	 565727	 1.22735e+06	 392706	 -426.94	 739.47	 -6561.57	 
44.65	 565612	 1.22762e+06	 392637	 -426.94	 739.47	 -6488.89	 
44.675	 565549	 1.2279e+06	 392570	 -426.94	 739.47	 -6415.98	 
44.7	 565448	 1.22819e+06	 392504	 -426.94	 739.47	 -6342.84	 
44.725	 565386	 1.22847e+06	 392441	 -426.94	 739.47	 -6269.48	 
44.75	 565271	 1.22875e+06	 392379	 -426.94	 739.47	 -6195.91	 
44.775	 565211	 1.22904e+06	 392319	 -426.94	 739.47	 -6122.13	 
44.8	 565098	 1.22932e+06	 392259	 -426.94	 739.47	 -6048.17	 
44.825	 565039	 1.22962e+06	 392199	 -426.94	 739.47	 -5974.03	 
44.85	 564922	 1.22989e+06	 392139	 -426.94	 739.47	 -5899.74	 
44.875	 564865	 1.23018e+06	 392077	 -426.94	 739.47	 -5825.31	 
44.9	 564773	 1.23048e+06	 392013	 -426.94	 739.47	 -5750.76	 
44.925	 564713	 1.23076e+06	 391947	 -426.94	 739.47	 -5676.1	 
44.95	 564614	 1.23106e+06	 391879	 -426.94	 739.47	 -5601.36	 
44.975	 564561	 1.23134e+06	 391808	 -426.94	 739.47	 -5526.55	 
45	 564469	 1.23164e+06	 391735	 -426.94	 739.47	 -5451.68	 
45.025	 564414	 1.23191e+06	 391659	 -426.94	 739.47	 -5376.77	 
45.05	 564332	 1.23221e+06	 391582	 -426.94	 739.47	 -5301.84	 
45.075	 564290	 1.23249e+06	 391502	 -426.94	 739.47	 -5226.9	 
45.1	 564197	 1.23278e+06	 391421	 -426.94	 739.47	 -5151.96	 
45.125	 564162	 1.23306e+06	 391338	 -426.94	 739.47	 -5077.03	 
45.15	 564071	 1.23335e+06	 391254	 -426.94	 739.47	 -5002.13	 
45.175	 564030	 1.23362e+06	 391169	 -426.94	 739.47	 -4927.25	 
45.2	 563944	 1.23392e+06	 391085	 -426.94	 739.47	 -4852.41	 
45.225	 563905	 1.23419e+06	 391000	 -426.94	 739.47	 -4777.61	 
45.25	 563818	 1.23448e+06	 390916	 -426.94	 739.47	 -4702.86	 
45.275	 563775	 1.23475e+06	 390833	 -426.94	 739.47	 -4628.15	 
45.3	 563687	 1.23505e+06	 390750	 -426.94	 739.47	 -4553.49	 
45.325	 563631	 1.23531e+06	 390669	 -426.94	 739.47	 -4478.87	 
45.35	 563538	 1.2356e+06	 390588	 -426.94	 739.47	 -4404.29	 
45.375	 563493	 1.23587e+06	 390508	 -426.94	 739.47	 -4329.76	 
45.4	 563381	 1.23615e+06	 390430	 -426.94	 739.47	 -4255.25	 
45.425	 563339	 1.23642e+06	 390352	 -426.94	 739.47	 -4180.76	 
45.45	 563227	 1.2367e+06	 390276	 -426.94	 739.47	 -4106.29	 
45.475	 563171	 1.23697e+06	 390200	 -426.94	 739.47	 -4031.83	 
45.5	 563061	 1.23725e+06	 390124	 -426.94	 739.47	 -3957.36	 
45.525	 563006	 1.23751e+06	 390050	 -426.94	 739.47	 -3882.88	 
45.55	 562886	 1.23779e+06	 389975	 -426.94	 739.47	 -3808.36	 
45.575	 562836	 1.23806e+06	 389901	 -426.94	 739.47	 -3733.82	 
45.6	 562709	 1.23832e+06	 389826	 -426.94	 739.47	 -3659.22	 
45.625	 562660	 1.23859e+06	 389750	 -426.94	 739.47	 -3584.57	 
45.65	 562546	 1.23886e+06	 389673	 -426.94	 739.47	 -3509.85	 
45.675	 562487	 1.23912e+06	 389595	 -426.94	 739.47	 -3435.07	 
45.7	 562372	 1.23939e+06	 389516	 -426.94	 739.47	 -3360.2	 
45.725	 562322	 1.23964e+06	 389435	 -426.94	 739.47	 -3285.24	 
45.75	 562205	 1.23991e+06	 389352	 -426.94	 739.47	 -3210.19	 
45.775	 562162	 1.24016e+06	 389269	 -426.94	 739.47	 -3135.05	 
45.8	 562048	 1.24042e+06	 389183	 -426.94	 739.47	 -3059.8	 
45.825	 561993	 1.24067e+06	 389097	 -426.94	 739.47	 -2984.45	 
45.85	 561893	 1.24094e+06	 389009	 -426.94	 739.47	 -2909.01	 
45.875	 561835	 1.24117e+06	 388919	 -426.94	 739.47	 -2833.46	 
45.9	 561735	 1.24143e+06	 388829	 -426.94	 739.47	 -2757.82	 
45.925	 561693	 1.24168e+06	 388738	 -426.94	 739.47	 -2682.1	 
45.95	 561584	 1.24193e+06	 388647	 -426.94	 739.47	 -2606.28	 
45.975	 561530	 1.24217e+06	 388556	 -426.94	 739.47	 -2530.39	 
46	 561441	 1.24243e+06	 388465	 -426.94	 739.47	 -2454.42	 
46.025	 561377	 1.24266e+06	 388374	 -426.94	 739.47	 -2378.4	 
46.05	 561277	 1.24291e+06	 388285	 -426.94	 739.47	 -2302.32	 
46.075	 561231	 1.24316e+06	 388196	 -426.94	 739.47	 -2226.2	 
46.1	 561116	 1.2434e+06	 388108	 -426.94	 739.47	 -2150.06	 
46.125	 561060	 1.24364e+06	 388021	 -426.94	 739.47	 -2073.9	 
46.15	 560956	 1.24389e+06	 387935	 -426.94	 739.47	 -1997.74	 
46.175	 560901	 1.24413e+06	 387849	 -426.94	 739.47	 -1921.59	 
46.2	 560787	 1.24437e+06	 387765	 -426.94	 739.47	 -1845.45	 
46.225	 560724	 1.24461e+06	 387683	 -426.94	 739.47	 -1769.35	 
46.25	 560612	 1.24486e+06	 387601	 -426.94	 739.47	 -1693.28	 
46.275	 560555	 1.2451e+06	 387521	 -426.94	 739.47	 -1617.27	 
46.3	 560431	 1.24534e+06	 387441	 -426.94	 739.47	 -1541.32	 
46.325	 560374	 1.24558e+06	 387362	 -426.94	 739.47	 -1465.45	 
46.35	 560258	 1.24583e+06	 387283	 -426.94	 739.47	 -1389.66	 
46.375	 560194	 1.24607e+06	 387204	 -426.94	 739.47	 -1313.95	 
46.4	 560075	 1.24632e+06	 387125	 -426.94	 739.47	 -1238.35	 
46.425	 560010	 1.24656e+06	 387045	 -426.94	 739.47	 -1162.84	 
46.45	 559896	 1.2468e+06	 386964	 -426.94	 739.47	 -1087.44	 
46.475	 559837	 1.24706e+06	 386883	 -426.94	 739.47	 -1012.14	 
46.5	 559726	 1.2473e+06	 386801	 -426.94	 739.47	 -936.953	 
46.525	 559661	 1.24755e+06	 386718	 -426.94	 739.47	 -861.869	 
46.55	 559540	 1.24779e+06	 386634	 -426.94	 739.47	 -786.892	 
46.575	 559493	 1.24804e+06	 386550	 -426.94	 739.47	 -712.019	 
46.6	 559378	 1.24829e+06	 386464	 -426.94	 739.47	 -637.245	 
46.625	 559324	 1.24854e+06	 386378	 -426.94	 739.47	 -562.568	 
46.65	 559209	 1.24878e+06	 386290	 -426.94	 739.47	 -487.982	 
46.675	 559154	 1.24903e+06	 386202	 -426.94	 739.47	 -413.481	 
46.7	 559048	 1.24928e+06	 386113	 -426.94	 739.47	 -339.059	 
46.725	 558991	 1.24953e+06	 386024	 -426.94	 739.47	 -264.707	 
46.75	 558883	 1.24978e+06	 385934	 -426.94	 739.47	 -190.415	 
46.775	 558825	 1.25003e+06	 385844	 -426.94	 739.47	 -116.172	 
46.8	 558725	 1.25028e+06	 385754	 -426.94	 739.47	 -41.9701	 
46.825	 558666	 1.25053e+06	 385665	 -426.94	 739.47	 32.2009	 
46.85	 558551	 1.25077e+06	 385575	 -426.94	 739.47	 106.349	 
46.875	 558505	 1.25104e+06	 385487	 -426.94	 739.47	 180.484	 
46.9	 558383	 1.25128e+06	 385398	 -426.94	 739.47	 254.614	 
46.925	 558332	 1.25153e+06	 385310	 -426.94	 739.47	 328.747	 
46.95	 558216	 1.25178e+06	 385222	 -426.94	 739.47	 402.891	 
46.975	 558152	 1.25203e+06	 385135	 -426.94	 739.47	 477.055	 
47	 558048	 1.25229e+06	 385048	 -426.94	 739.47	 551.246	 
47.025	 557983	 1.25254e+06	 384962	 -426.94	 739.47	 625.472	 
47.05	 557879	 1.2528e+06	 384876	 -426.94	 739.47	 699.738	 
47.075	 557797	 1.25304e+06	 384791	 -426.94	 739.47	 774.052	 
47.1	 557697	 1.2533e+06	 384706	 -426.94	 739.47	 848.419	 
47.125	 557623	 1.25354e+06	 384621	 -426.94	 739.47	 922.843	 
47.15	 557511	 1.2538e+06	 384536	 -426.94	 739.47	 997.326	 
47.175	 557449	 1.25405e+06	 384452	 -426.94	 739.47	 1071.87	 
47.2	 557338	 1.25431e+06	 384366	 -426.94	 739.47	 1146.47	 
47.225	 557270	 1.25455e+06	 384281	 -426.94	 739.47	 1221.13	 
47.25	 557160	 1.25481e+06	 384195	 -426.94	 739.47	 1295.86	 
47.275	 557093	 1.25505e+06	 384108	 -426.94	 739.47	 1370.64	 
47.3	 556981	 1.25531e+06	 384022	 -426.94	 739.47	 1445.49	 
47.325	 556925	 1.25555e+06	 383935	 -426.94	 739.47	 1520.39	 
47.35	 556809	 1.2558e+06	 383848	 -426.94	 739.47	 1595.35	 
47.375	 556744	 1.25604e+06	 383760	 -426.94	 739.47	 1670.35	 
47.4	 556644	 1.2563e+06	 383672	 -426.94	 739.47	 1745.38	 
47.425	 556584	 1.25654e+06	 383583	 -426.94	 739.47	 1820.44	 
47.45	 556470	 1.25678e+06	 383494	 -426.94	 739.47	 1895.52	 
47.475	 556414	 1.25702e+06	 383404	 -426.94	 739.47	 1970.62	 
47.5	 556310	 1.25727e+06	 383315	 -426.94	 739.47	 2045.72	 
47.525	 556250	 1.2575e+06	 383225	 -426.94	 739.47	 2120.83	 
47.55	 556147	 1.25775e+06	 383136	 -426.94	 739.47	 2195.93	 
47.575	 556087	 1.25798e+06	 383047	 -426.94	 739.47	 2271.01	 
47.6	 555982	 1.25823e+06	 382959	 -426.94	 739.47	 2346.07	 
47.625	 555922	 1.25845e+06	 382870	 -426.94	 739.47	 2421.09	 
47.65	 555818	 1.2587e+06	 382782	 -426.94	 739.47	 2496.07	 
47.675	 555758	 1.25892e+06	 382695	 -426.94	 739.47	 2571	 
47.7	 555662	 1.25917e+06	 382608	 -426.94	 739.47	 2645.87	 
47.725	 555590	 1.25938e+06	 382521	 -426.94	 739.47	 2720.68	 
47.75	 555487	 1.25963e+06	 382436	 -426.94	 739.47	 2795.43	 
47.775	 555437	 1.25986e+06	 382351	 -426.94	 739.47	 2870.1	 
47.8	 555325	 1.2601e+06	 382268	 -426.94	 739.47	 2944.69	 
47.825	 555256	 1.26031e+06	 382185	 -426.94	 739.47	 3019.21	 
47.85	 555164	 1.26056e+06	 382102	 -426.94	 739.47	 3093.64	 
47.875	 555097	 1.26077e+06	 382020	 -426.94	 739.47	 3167.97	 
47.9	 554997	 1.26102e+06	 381938	 -426.94	 739.47	 3242.22	 
47.925	 554922	 1.26122e+06	 381857	 -426.94	 739.47	 3316.38	 
47.95	 554820	 1.26146e+06	 381775	 -426.94	 739.47	 3390.45	 
47.975	 554761	 1.26168e+06	 381694	 -426.94	 739.47	 3464.42	 
48	 554657	 1.26191e+06	 381613	 -426.94	 739.47	 3538.31	 
48.025	 554595	 1.26213e+06	 381532	 -426.94	 739.47	 3612.1	 
48.05	 554489	 1.26236e+06	 381451	 -426.94	 739.47	 3685.82	 
48.075	 554429	 1.26258e+06	 381370	 -426.94	 739.47	 3759.45	 
48.1	 554318	 1.2628e+06	 381289	 -426.94	 739.47	 3833	 
48.125	 554263	 1.26302e+06	 381208	 -426.94	 739.47	 3906.48	 
48.15	 554161	 1.26325e+06	 381127	 -426.94	 739.47	 3979.89	 
48.175	 554103	 1.26347e+06	 381046	 -426.94	 739.47	 4053.24	 
48.2	 553992	 1.26369e+06	 380964	 -426.94	 739.47	 4126.52	 
48.225	 553939	 1.26391e+06	 380882	 -426.94	 739.47	 4199.73	 
48.25	 553840	 1.26414e+06	 380799	 -426.94	 739.47	 4272.89	 
48.275	 553772	 1.26435e+06	 380716	 -426.94	 739.47	 4345.99	 
48.3	 553677	 1.26459e+06	 380633	 -426.94	 739.47	 4419.04	 
48.325	 553613	 1.2648e+06	 380549	 -426.94	 739.47	 4492.05	 
48.35	 553509	 1.26502e+06	 380465	 -426.94	 739.47	 4565.01	 
48.375	 553457	 1.26525e+06	 380382	 -426.94	 739.47	 4637.93	 
48.4	 553350	 1.26547e+06	 380298	 -426.94	 739.47	 4710.82	 
48.425	 553296	 1.26569e+06	 380214	 -426.94	 739.47	 4783.68	 
48.45	 553180	 1.26591e+06	 380130	 -426.94	 739.47	 4856.5	 
48.475	 553132	 1.26614e+06	 380046	 -426.94	 739.47	 4929.3	 
48.5	 553024	 1.26636e+06	 379963	 -426.94	 739.47	 5002.08	 
48.525	 552960	 1.26659e+06	 379879	 -426.94	 739.47	 5074.83	 
48.55	 552857	 1.26682e+06	 379796	 -426.94	 739.47	 5147.55	 
48.575	 552804	 1.26705e+06	 379712	 -426.94	 739.47	 5220.24	 
48.6	 552686	 1.26726e+06	 379628	 -426.94	 739.47	 5292.9	 
48.625	 552625	 1.2675e+06	 379544	 -426.94	 739.47	 5365.54	 
48.65	 552522	 1.26773e+06	 379460	 -426.94	 739.47	 5438.15	 
48.675	 552457	 1.26795e+06	 379375	 -426.94	 739.47	 5510.73	 
48.7	 552353	 1.26819e+06	 379290	 -426.94	 739.47	 5583.3	 
48.725	 552286	 1.26842e+06	 379205	 -426.94	 739.47	 5655.83	 
48.75	 552181	 1.26865e+06	 379120	 -426.94	 739.47	 5728.34	 
48.775	 552115	 1.26888e+06	 379035	 -426.94	 739.47	 5800.82	 
48.8	 552001	 1.26911e+06	 378949	 -426.94	 739.47	 5873.28	 
48.825	 551940	 1.26935e+06	 378862	 -426.94	 739.47	 5945.71	 
48.85	 551827	 1.26958e+06	 378776	 -426.94	 739.47	 6018.1	 
48.875	 551767	 1.26982e+06	 378689	 -426.94	 739.47	 6090.47	 
48.9	 551664	 1.27006e+06	 378601	 -426.94	 739.47	 6162.81	 
48.925	 551597	 1.27029e+06	 378513	 -426.94	 739.47	 6235.11	 
48.95	 551482	 1.27052e+06	 378425	 -426.94	 739.47	 6307.39	 
48.975	 551422	 1.27076e+06	 378337	 -426.94	 739.47	 6379.63	 
49	 551311	 1.271e+06	 378248	 -426.94	 739.47	 6451.85	 
49.025	 551250	 1.27124e+06	 378158	 -426.94	 739.47	 6524.03	 
49.05	 551138	 1.27147e+06	 378069	 -426.94	 739.47	 6596.18	 
49.075	 551076	 1.27171e+06	 377979	 -426.94	 739.47	 6668.29	 
49.1	 550966	 1.27195e+06	 377888	 -426.94	 739.47	 6740.37	 
49.125	 550904	 1.27219e+06	 377797	 -426.94	 739.47	 6812.4	 
49.15	 550793	 1.27243e+06	 377705	 -426.94	 739.47	 6884.41	 
49.175	 550723	 1.27266e+06	 377614	 -426.94	 739.47	 6956.39	 
49.2	 550628	 1.27291e+06	 377523	 -426.94	 739.47	 7028.35	 
49.225	 550544	 1.27313e+06	 377433	 -426.94	 739.47	 7100.28	 
49.25	 550445	 1.27338e+06	 377342	 -426.94	 739.47	 7172.19	 
49.275	 550376	 1.27361e+06	 377252	 -426.94	 739.47	 7244.07	 
49.3	 550273	 1.27386e+06	 377162	 -426.94	 739.47	 7315.92	 
49.325	 550203	 1.27409e+06	 377072	 -426.94	 739.47	 7387.76	 
49.35	 550100	 1.27433e+06	 376982	 -426.94	 739.47	 7459.56	 
49.375	 550030	 1.27456e+06	 376892	 -426.94	 739.47	 7531.35	 
49.4	 549926	 1.27481e+06	 376803	 -426.94	 739.47	 7603.12	 
49.425	 549856	 1.27503e+06	 376714	 -426.94	 739.47	 7674.88	 
49.45	 549744	 1.27527e+06	 376625	 -426.94	 739.47	 7746.61	 
49.475	 549680	 1.2755e+06	 376535	 -426.94	 739.47	 7818.32	 
49.5	 549579	 1.27575e+06	 376446	 -426.94	 739.47	 7890.02	 
49.525	 549500	 1.27596e+06	 376356	 -426.94	 739.47	 7961.7	 
49.55	 549403	 1.27621e+06	 376267	 -426.94	 739.47	 8033.37	 
49.575	 549328	 1.27643e+06	 376178	 -426.94	 739.47	 8105.03	 
49.6	 549231	 1.27668e+06	 376089	 -426.94	 739.47	 8176.69	 
49.625	 549156	 1.27689e+06	 376001	 -426.94	 739.47	 8248.36	 
49.65	 549053	 1.27713e+06	 375914	 -426.94	 739.47	 8320.02	 
49.675	 548985	 1.27735e+06	 375828	 -426.94	 739.47	 8391.68	 
49.7	 548884	 1.27759e+06	 375742	 -426.94	 739.47	 8463.34	 
49.725	 548816	 1.2778e+06	 375656	 -426.94	 739.47	 8534.98	 
49.75	 548717	 1.27804e+06	 375570	 -426.94	 739.47	 8606.61	 
49.775	 548650	 1.27825e+06	 375484	 -426.94	 739.47	 8678.22	 
49.8	 548550	 1.27849e+06	 375398	 -426.94	 739.47	 8749.82	 
49.825	 548475	 1.27869e+06	 375312	 -426.94	 739.47	 8821.4	 
49.85	 548383	 1.27893e+06	 375226	 -426.94	 739.47	 8892.95	 
49.875	 548311	 1.27913e+06	 375141	 -426.94	 739.47	 8964.49	 
49.9	 548219	 1.27937e+06	 375055	 -426.94	 739.47	 9036	 
49.925	 548148	 1.27957e+06	 374970	 -426.94	 739.47	 9107.48	 
49.95	 548057	 1.27981e+06	 374885	 -426.94	 739.47	 9178.93	 
49.975	 547987	 1.28001e+06	 374800	 -426.94	 739.47	 9250.34	 
50	 547888	 1.28024e+06	 374716	 -426.94	 739.47	 9321.72	 
50.025	 547824	 1.28044e+06	 374632	 -426.94	 739.47	 9393.06	 
50.05	 547728	 1.28067e+06	 374549	 -426.94	 739.47	 9464.37	 
50.075	 547656	 1.28087e+06	 374467	 -426.94	 739.47	 9535.63	 
